event,logicNeg,cueNeg,pragNeg
PersonX gets back at PersonY,[],[],[]
PersonX cleans PersonX's garage,[],[],[]
PersonX comes within range,[],[],[]
PersonX shoots the bull,[],[],[]
PersonX sees logs,[],[],[]
PersonX gets really into it,[],[],[]
PersonX jumps on PersonY,"[""PersonX does not jump on PersonY""]",[],"[""PersonX jumps off PersonY""]"
PersonX blows PersonX's horn,[],[],[]
PersonX takes the day,[],[],[]
PersonX grabs PersonY's wrist,"[""PersonX did not grab PersonY's wrist""]",[],"[""PersonX grabs PersonY's leg""]"
PersonX asks PersonY to let,[],[],[]
PersonX visits PersonY's aunt,"[""PersonX does not visit PersonY's aunt""]","[""PersonX avoids PersonY's family.""]",[]
PersonX wins many awards,[],[],[]
PersonX returns to PersonY's home,"[""PersonX does not return to PersonY's home""]",[],"[""PersonX stays out all night""]"
PersonX likes PersonY well,"[""PersonX does not like PersonY well"", ""Person X does not appreciate Person Y's personality""]",[],[]
PersonX receives ___ from others,[],[],[]
PersonX is five years old,[],[],[]
PersonX stops working one day,[],[],[]
PersonX regains PersonX's position,[],[],[]
PersonX leans towards PersonY,"[""PersonX does not lean towards PersonY""]","[""PersonX under no circumstances leans towards PersonY""]","[""PersonX steps away from PersonY.""]"
PersonX is one of my best friends,[],[],[]
PersonX gets my stuff together,[],[],[]
PersonX sprains ___ badly,[],[],[]
PersonX explores another ___,[],[],[]
PersonX sells PersonY's ___ at prices,[],[],[]
PersonX is PersonY's prom date,"[""PersonX is not PersonY's prom date""]","[""PersonX is in no way PersonY's prom date""]","[""PersonX is PersonY's parole officer""]"
PersonX preserves PersonX's life,[],[],[]
PersonX kisses PersonY tenderly,"[""PersonX does not kiss PersonY tenderly""]","[""PersonX hardly ever kisses PersonY tenderly"", ""PersonX not at all kisses PersonY tenderly""]","[""PersonX is practicing social distancing.""]"
PersonX opens wide,[],[],[]
PersonX lets PersonX's hair down,[],[],[]
PersonX sells PersonX's land,"[""PersonX does not sell PersonX's land""]",[],"[""PersonX buys new land""]"
PersonX accomplishes PersonX's goals,[],[],[]
PersonX drinks a lot,[],[],[]
PersonX breathes a sigh of relief,[],[],[]
PersonX leaves ___ behind PersonY,[],[],[]
PersonX climbs a tree,[],[],[]
PersonX changes PersonX's look,[],[],[]
PersonX finds ___ in PersonX's visit,[],[],[]
PersonX pops PersonX's cork,[],[],[]
PersonX flies everywhere,[],[],[]
PersonX tells PersonY's parents about it,[],[],[]
PersonX gets an a on the test,[],[],[]
PersonX gets PersonX's claws out,"[""PersonX does not get PersonX's claws out""]",[],"[""PersonX keeps their claws in.""]"
PersonX uses the internet,"[""PersonX does not use the internet""]",[],"[""PersonX misuses the internet""]"
PersonX looks guilty,[],[],[]
PersonX grabs PersonY by the shoulders,[],[],[]
PersonX hangs out with PersonY's friends,"[""PersonX does not hang out with PersonY's friends""]","[""Person X avoids Person Y's friends.""]",[]
PersonX puts PersonY to work,"[""PersonX does not put PersonY to work""]",[],"[""PersonX puts PersonY to sleep""]"
PersonX supplies PersonX's wants,[],[],[]
PersonX is a good student,[],[],[]
PersonX lays to rest,[],[],[]
PersonX works ___ at work,[],[],[]
PersonX touches PersonY's cheek,"[""PersonX does not touch PersonY's cheek""]","[""PersonX seldomly touches PersonY's cheek""]","[""PersonX slaps PersonY's cheek""]"
PersonX hears some noise,[],[],[]
PersonX takes ___ to PersonY's mom,[],[],[]
PersonX leads PersonY in the way,[],[],[]
PersonX makes a good impression,[],[],[]
PersonX works out pretty well,[],[],[]
PersonX has much luck,[],[],[]
PersonX wants to call PersonY,[],[],[]
PersonX tries to study,[],[],[]
PersonX imbrues PersonY's ___ in the blood,[],[],[]
PersonX gives the girl ___,[],[],[]
PersonX kisses PersonY's shoulder,[],[],[]
PersonX is hit by a car,[],[],[]
PersonX feels like an adult,[],"[""PersonX feels unlike an adult""]",[]
PersonX stays put,[],[],[]
PersonX leans PersonY's forehead,[],[],[]
PersonX gets a new one,[],[],[]
PersonX adopts a pet,[],[],[]
PersonX starts a fire,"[""PersonX does not start a fire""]",[],"[""PersonX extinguishes a fire""]"
PersonX seems good to PersonY,[],[],[]
PersonX asks PersonY advice,[],[],[]
PersonX washes PersonY's face,[],[],[]
PersonX becomes a chef,[],[],[]
PersonX lays ___ on the table,[],[],[]
PersonX pulls up stumps,[],[],[]
PersonX makes it back home,[],[],[]
PersonX borrows this ___ for use,[],[],[]
PersonX drops the mic,[],[],[]
PersonX solves PersonY problem,"[""PersonX does not solve PersonY problem""]",[],"[""PersonX neglects PersonY's problem.""]"
PersonX is at the mall with PersonX's friends,"[""PersonX is not at the mall with PersonX's friends""]",[],"[""PersonX is in jail with PersonX's friends.""]"
PersonX justifies one's ___,[],[],[]
PersonX helps PersonY's plant,"[""PersonX does not help PersonY's plant""]",[],"[""PersonX damages Person Y's plant""]"
PersonX pays ___ to the way,[],[],[]
PersonX scars of the dark,[],[],[]
PersonX gives PersonX's money,"[""PersonX does not give PersonX's money""]",[],"[""Personx took PersonX's money.""]"
PersonX uses PersonY's powers,[],[],[]
PersonX takes a bus tour,[],[],[]
PersonX waits until the last minute,[],[],[]
PersonX digs PersonY's nails into chest,[],[],[]
PersonX does PersonY's hair,"[""PersonX does not do PersonY's hair""]","[""PersonX halts doing PersonY's hair"", ""PersonX has trouble with doing PersonY's hair"", ""PersonX undoes PersonY's hair""]","[""PersonX cuts PersonY's hair""]"
PersonX achieves PersonY goal,[],[],[]
PersonX sets my alarm,[],[],[]
PersonX wets PersonY's lips,"[""PersonX does not wet PersonY's lips""]","[""PersonX makes no attempt to wet PersonY's lips"", ""PersonX refuses to wet PersonY's lips""]","[""PersonX dries PersonY's lips""]"
PersonX offer PersonY opportunity,"[""PersonX does not offer PersonY opportunity""]",[],"[""PersonX deprive personY opportunity""]"
PersonX faces squarely the ___,[],[],[]
PersonX hides ___ from PersonX's parents,[],[],[]
PersonX marries PersonY's sister,"[""PersonX does not marry PersonY's sister""]","[""PersonX disapproves marrying PersonY's sister"", ""PersonX fails to marry PersonY's sister""]","[""PersonX divorces PersonY's brother""]"
PersonX moves back in with PersonX's parents,"[""PersonX does not move back in with PersonX's parents""]","[""PersonX has trouble with moving back in with PersonX's parents""]","[""PersonX lives independently""]"
PersonX writes PersonX's memoirs,[],[],[]
PersonX brings PersonY to god,[],[],[]
PersonX is severely disappointed,[],[],[]
PersonX smells PersonX,[],[],[]
PersonX tries to save PersonY,[],[],[]
PersonX rubs PersonY's chin,[],[],[]
PersonX visits PersonX's grandfather,"[""PersonX does not visit PersonX's grandfather""]",[],"[""PersonX visits PersonX's grandmother""]"
PersonX tells ___ apart,[],[],[]
PersonX shakes PersonX's ___ sadly,[],[],[]
PersonX is walking PersonX's dog,[],[],[]
PersonX changes PersonX's hair color,"[""PersonX does not change PersonX's hair color""]","[""PersonX hardly ever changes PersonX's hair color""]","[""PersonX keeps PersonX's hair color the same.""]"
PersonX causes ___ in humans,[],[],[]
PersonX pours ___ on the waters,[],[],[]
PersonX enjoys the game,[],[],[]
PersonX reaches for PersonY's hand,[],[],[]
PersonX drops the f-bomb,"[""PersonX does not drop the f-bomb""]",[],"[""PersonX always uses clean language""]"
PersonX takes a look at it,[],[],[]
PersonX sees ___ in PersonX's room,[],[],[]
PersonX persuades the ___ to accept,[],[],[]
PersonX asks PersonY to join,"[""PersonX does not ask PersonY to join""]",[],"[""PersonX tells PersonY to leave""]"
PersonX drives PersonY automobile,"[""PersonX does not drive PersonY automobile""]","[""PersonX discontinues driving PersonY automobile""]","[""PersonX crashes PersonY's automobile.""]"
PersonX decides to make one,[],[],[]
PersonX curses at PersonY,"[""PersonX does not curse at PersonY""]",[],"[""PersonX politely engages PersonY in small talk.""]"
PersonX buys an ice cream cone,[],[],[]
PersonX stays home from work,[],[],[]
PersonX sets the ___ straight,[],[],[]
PersonX waves goodbye,[],[],[]
PersonX enters upon a career,[],[],[]
PersonX prevents the ___ from flowing,[],[],[]
PersonX raises ___ to cover,[],[],[]
PersonX stops going,[],[],[]
PersonX makes a lot of money,[],[],[]
PersonX enjoys PersonX's day off,[],[],[]
PersonX gets a perfect score,[],[],[]
PersonX moves across the country,[],[],[]
PersonX shows PersonX's true colors,[],[],[]
PersonX represents PersonY's interests,"[""PersonX does not represent PersonY's interests""]","[""PersonX refuses to represent PersonY's interests""]","[""PersonY represents PersonX's interests""]"
PersonX busts a cap,[],[],[]
PersonX dresses for school,[],[],[]
PersonX wins a prize,[],[],[]
PersonX hears PersonY name,[],[],[]
PersonX tells PersonY to get out,[],[],[]
PersonX is in the third grade,[],[],[]
PersonX retires from work,[],[],[]
PersonX walks around a bit,[],[],[]
PersonX takes a pregnancy test,"[""PersonX does not take a pregnancy test"", ""PersonX doesn't take a pregnancy test""]",[],[]
PersonX drives ___ around,[],[],[]
PersonX says hi,[],[],[]
PersonX gives ___ water,[],[],[]
PersonX tastes disgusting,[],[],[]
PersonX tells PersonY know,"[""PersonX does not tell PersonY know""]",[],"[""PersonX silences PersonY know""]"
PersonX puts ___ in my mouth,[],[],[]
PersonX plays the drums,[],[],[]
PersonX likes ___ a lot,[],[],[]
PersonX gives PersonY proof,[],[],[]
PersonX cuts the mustard,[],[],[]
PersonX acts strange,[],[],[]
PersonX drives through town,[],[],[]
PersonX thanks PersonY's parents,[],[],[]
PersonX learns the ___ by heart,[],[],[]
PersonX sends PersonY to PersonX's room,[],[],[]
PersonX practices daily,[],[],[]
PersonX tries PersonY's coffee,[],[],[]
PersonX eventually realized,[],[],[]
PersonX creates PersonY awareness,[],[],[]
PersonX grabs a bite to eat,[],[],[]
PersonX thinks PersonY would win,[],[],[]
PersonX hears the noise,[],[],[]
PersonX finally settled,[],[],[]
PersonX moves to another state,[],[],[]
PersonX cuts PersonX's own hair,[],[],[]
PersonX takes a class,[],[],[]
PersonX tells ___ how PersonY felt,[],[],[]
PersonX runs with scissors,[],[],[]
PersonX closes PersonY's doors,[],[],[]
PersonX places a ___ for this item,[],[],[]
PersonX returns to the restaurant,[],[],[]
PersonX saves PersonX's allowance,[],[],[]
PersonX hears back from PersonY,"[""PersonX does not hear back from PersonY""]",[],"[""PersonX is ghosted by PersonY.""]"
PersonX leaves and go home,[],[],[]
PersonX brings PersonX's umbrella,[],[],[]
PersonX buys a burger,[],[],[]
PersonX finds ___ on the sidewalk,[],[],[]
PersonX drags PersonY,"[""PersonX does not drag PersonY""]",[],"[""PersonX leads PersonY""]"
PersonX takes another step,[],[],[]
PersonX buys ___ at the store,[],[],[]
PersonX likes a boy,[],"[""PersonX dislikes a boy""]",[]
PersonX builds PersonX's ___ upon a rock,[],[],[]
PersonX bashes the bishop,[],[],[]
PersonX has a bad day,[],[],[]
PersonX is a big deal,[],[],[]
PersonX begins dating,[],[],[]
PersonX gathers ___ together,[],[],[]
PersonX takes PersonY's husband,"[""PersonX does not take PersonY's husband""]","[""PersonX seldomly takes PersonY's husband""]","[""PersonY takes PersonX's husband""]"
PersonX loves PersonY's gift,"[""PersonX does not love PersonY's gift""]",[],[]
PersonX turns PersonY's gaze,[],[],[]
PersonX treats PersonY well,"[""PersonX does not treat PersonY well""]",[],"[""PersonX treats PersonY bad""]"
PersonX works all the time,[],[],[]
PersonX hangs on every word,"[""PersonX does not hang on every word""]",[],"[""PersonX ignores every word""]"
PersonX is fast asleep,[],[],[]
PersonX plays tennis with PersonY's friend,"[""PersonX does not play tennis with PersonY's friend""]",[],"[""PersonX plays tennis with PersonX""]"
PersonX knows PersonY's history,[],[],[]
PersonX is driving PersonY nuts,"[""PersonX is not driving PersonY nuts""]","[""PersonX is on no condition driving PersonY nuts"", ""PersonX is rarely driving PersonY nuts"", ""PersonX is seldomly driving PersonY nuts""]","[""PersonY is falling in love with PersonX""]"
PersonX chats with PersonY,"[""PersonX does not chat with PersonY"", ""PersonX doesn't listen to PersonY""]","[""PersonX chats in the absence of PersonY""]",[]
PersonX tries to get PersonY's attention,[],[],[]
PersonX makes PersonX's decisions,[],[],[]
PersonX drops to the ground,[],[],[]
PersonX meets the client's ___,[],[],[]
PersonX pumps PersonY's tires,[],[],[]
PersonX issues PersonY order,[],[],[]
PersonX adopts one,[],[],[]
PersonX washes PersonY's truck,[],[],[]
PersonX goes from PersonY,[],[],[]
PersonX hangs PersonY up,[],[],[]
PersonX shows PersonY's parents,[],[],[]
PersonX loves math,[],[],[]
PersonX breaks one,[],[],[]
PersonX spills everywhere,[],[],[]
PersonX smokes like a chimney,[],[],[]
PersonX expresses PersonX's ___ in terms,[],[],[]
PersonX opens a bottle of wine,[],[],[]
PersonX takes off PersonY's clothes,"[""PersonX does not take off PersonY's clothes""]",[],"[""PersonX puts on PersonY's clothes.""]"
PersonX is almost late,[],[],[]
PersonX feels well,[],[],[]
PersonX falls through the cracks,[],[],[]
PersonX prevents PersonY from reaching,[],[],[]
PersonX examines the ___ closely,[],[],[]
PersonX takes second place,[],[],[]
PersonX is washed away,[],[],[]
PersonX buries PersonY's face,[],[],[]
PersonX takes the gilt off the gingerbread,"[""PersonX does not take the gilt off the gingerbread""]",[],"[""PersonX decorates the gingerbread""]"
PersonX learns to ride PersonX's bike,[],[],[]
PersonX wears ripped jeans,[],[],[]
PersonX lets things go,[],[],[]
PersonX makes PersonY progress,[],[],[]
PersonX takes PersonY's dog to the dog park,[],[],[]
PersonX makes ___ for PersonY's family,[],[],[]
PersonX moves PersonY's lips,[],[],[]
PersonX gets down to business,[],[],[]
PersonX brings PersonY fame,"[""PersonX does not bring PersonY fame""]",[],"[""PersonX steals the spotlight.""]"
PersonX uses PersonY's debit card,[],[],[]
PersonX loves PersonY so much,[],[],[]
PersonX practices PersonX's moves,[],[],[]
PersonX catches fish,[],[],[]
PersonX takes a dancing class,[],[],[]
PersonX is really upset,[],[],[]
PersonX visits PersonY's father's ___,[],[],[]
PersonX gets PersonY fixed,[],[],[]
PersonX understands ___ well,[],[],[]
PersonX takes a boat,[],[],[]
PersonX starts exercising,[],[],[]
PersonX goes PersonX's ways,[],[],[]
PersonX leaves a message,[],[],[]
PersonX turns PersonY's heads,"[""PersonX does not turn PersonY's heads""]",[],"[""PersonX shames PersonY""]"
PersonX gives a good account of oneself,[],[],[]
PersonX performs PersonX's ___ well,[],[],[]
PersonX turns two,"[""PersonX does not turn two""]",[],"[""PersonX turns 102""]"
PersonX misses the point,[],[],[]
PersonX goes bad,[],[],[]
PersonX pokes PersonY's head out,[],[],[]
PersonX persuades the ___ to adopt,[],[],[]
PersonX protects PersonX's interests,[],[],[]
PersonX feels depressed,[],[],[]
PersonX catches lots of fish,"[""PersonX does not catch lots of fish""]",[],"[""PersonX catches lots of crab.""]"
PersonX fixes PersonY's car,"[""PersonX did not fix PersonY's car"", ""PersonX won't work on PersonY's car""]","[""PersonX under no circumstances fixes PersonY's car""]",[]
PersonX puts ___ back together,[],[],[]
PersonX puts the hammer down,[],[],[]
PersonX renders PersonY every ___,[],[],[]
PersonX becomes mad,[],[],[]
PersonX has trouble paying PersonX's bills,[],[],[]
PersonX takes a turn,[],[],[]
PersonX safeguards PersonY's interests,"[""PersonX does not safeguard PersonY's interests""]",[],"[""PersonX takes advantage of PersonY.""]"
PersonX sees PersonY's parents,"[""PersonX does not see PersonY's parents""]","[""PersonX avoids PersonY's parents.""]",[]
PersonX waits a ___ to get,[],[],[]
PersonX asks PersonX's mom for help,"[""PersonX does not ask PersonX's mom for help""]","[""PersonX makes no attempt to ask PersonX's mom for help""]","[""PersonX asks PersonX's mom for nothing""]"
PersonX loads PersonX's car,[],[],[]
PersonX gets on the stick,[],[],[]
PersonX takes a family trip,"[""PersonX does not take a family trip""]",[],"[""PersonX missed the family trip.""]"
PersonX goes fishing with PersonX's grandfather,"[""PersonX does not go fishing with PersonX's grandfather""]",[],"[""PersonX goes hunting with PersonX's grandfather""]"
